nama_kabupaten_kota,periode_update,kategori,jumlah,satuan,jumlah_missing_awal
KOTA PASURUAN,2024-05-01,GABAH KERING PANEN,5965,RP/KG,0
KOTA PASURUAN,2024-05-01,GABAH KERING PANEN,6092,RP/KG,1
KOTA PASURUAN,2024-06-01,GABAH KERING PANEN,6220,RP/KG,0
KOTA PASURUAN,2024-06-01,GABAH KERING PANEN,6555,RP/KG,1
KOTA PASURUAN,2024-07-01,GABAH KERING PANEN,6890,RP/KG,0
KOTA PASURUAN,2024-07-01,GABAH KERING PANEN,6862,RP/KG,1
KOTA PASURUAN,2024-08-01,GABAH KERING PANEN,6835,RP/KG,0
KOTA PASURUAN,2024-08-01,GABAH KERING PANEN,6818,RP/KG,1
KOTA PASURUAN,2024-09-01,GABAH KERING PANEN,6800,RP/KG,0
KOTA PASURUAN,2024-09-01,GABAH KERING PANEN,6819,RP/KG,1
KOTA PASURUAN,2024-10-01,GABAH KERING PANEN,6838,RP/KG,0
KOTA PASURUAN,2024-10-01,GABAH KERING PANEN,6831,RP/KG,1
KOTA PASURUAN,2024-11-01,GABAH KERING PANEN,6823,RP/KG,1
KOTA PASURUAN,2024-11-01,GABAH KERING PANEN,6816,RP/KG,0
KOTA PASURUAN,2024-12-01,GABAH KERING PANEN,6770,RP/KG,0
KOTA PASURUAN,2024-12-01,GABAH KERING PANEN,6698,RP/KG,1
KOTA PASURUAN,2025-01-01,GABAH KERING PANEN,6625,RP/KG,0
KOTA PASURUAN,2025-01-01,GABAH KERING PANEN,6562,RP/KG,1
KOTA PASURUAN,2025-02-01,GABAH KERING PANEN,6500,RP/KG,0
KOTA PASURUAN,2025-02-01,GABAH KERING PANEN,6499,RP/KG,1
KOTA PASURUAN,2025-03-01,GABAH KERING PANEN,6498,RP/KG,1
KOTA PASURUAN,2025-03-01,GABAH KERING PANEN,6497,RP/KG,0
KOTA PASURUAN,2025-04-01,GABAH KERING PANEN,6306,RP/KG,0
KOTA PASURUAN,2025-04-01,GABAH KERING PANEN,6348,RP/KG,1
KOTA PASURUAN,2025-05-01,GABAH KERING PANEN,6389,RP/KG,0
KOTA PASURUAN,2025-05-01,GABAH KERING PANEN,6599,RP/KG,1
KOTA PASURUAN,2025-06-01,GABAH KERING PANEN,6809,RP/KG,0
KOTA PASURUAN,2025-06-01,GABAH KERING PANEN,6834,RP/KG,1
KOTA PASURUAN,2025-07-01,GABAH KERING PANEN,6858,RP/KG,0
KOTA PASURUAN,2025-07-01,GABAH KERING PANEN,6858,RP/KG,1
KOTA PASURUAN,2020-01-01,JAGUNG PIPIL KERING,4492,RP/KG,0
KOTA PASURUAN,2020-01-01,JAGUNG PIPIL KERING,4438,RP/KG,1
KOTA PASURUAN,2020-02-01,JAGUNG PIPIL KERING,4383,RP/KG,0
KOTA PASURUAN,2020-02-01,JAGUNG PIPIL KERING,4320,RP/KG,1
KOTA PASURUAN,2020-03-01,JAGUNG PIPIL KERING,4258,RP/KG,0
KOTA PASURUAN,2020-03-01,JAGUNG PIPIL KERING,4129,RP/KG,1
KOTA PASURUAN,2020-04-01,JAGUNG PIPIL KERING,4000,RP/KG,0
KOTA PASURUAN,2020-04-01,JAGUNG PIPIL KERING,3712,RP/KG,1
KOTA PASURUAN,2020-05-01,JAGUNG PIPIL KERING,3425,RP/KG,0
KOTA PASURUAN,2020-05-01,JAGUNG PIPIL KERING,3402,RP/KG,1
KOTA PASURUAN,2020-06-01,JAGUNG PIPIL KERING,3378,RP/KG,0
KOTA PASURUAN,2020-06-01,JAGUNG PIPIL KERING,3334,RP/KG,1
KOTA PASURUAN,2020-07-01,JAGUNG PIPIL KERING,3290,RP/KG,0
KOTA PASURUAN,2020-07-01,JAGUNG PIPIL KERING,3324,RP/KG,1
KOTA PASURUAN,2020-08-01,JAGUNG PIPIL KERING,3358,RP/KG,1
KOTA PASURUAN,2020-08-01,JAGUNG PIPIL KERING,3392,RP/KG,0
KOTA PASURUAN,2020-09-01,JAGUNG PIPIL KERING,3392,RP/KG,0
KOTA PASURUAN,2020-09-01,JAGUNG PIPIL KERING,3549,RP/KG,1
KOTA PASURUAN,2020-10-01,JAGUNG PIPIL KERING,3706,RP/KG,0
KOTA PASURUAN,2020-10-01,JAGUNG PIPIL KERING,3702,RP/KG,1
KOTA PASURUAN,2020-11-01,JAGUNG PIPIL KERING,3698,RP/KG,0
KOTA PASURUAN,2020-11-01,JAGUNG PIPIL KERING,3857,RP/KG,1
KOTA PASURUAN,2020-12-01,JAGUNG PIPIL KERING,4016,RP/KG,1
KOTA PASURUAN,2020-12-01,JAGUNG PIPIL KERING,4175,RP/KG,0
KOTA PASURUAN,2021-01-01,JAGUNG PIPIL KERING,4300,RP/KG,0
KOTA PASURUAN,2021-01-01,JAGUNG PIPIL KERING,4182,RP/KG,1
KOTA PASURUAN,2021-02-01,JAGUNG PIPIL KERING,4063,RP/KG,0
KOTA PASURUAN,2021-02-01,JAGUNG PIPIL KERING,4178,RP/KG,1
KOTA PASURUAN,2021-03-01,JAGUNG PIPIL KERING,4292,RP/KG,0
KOTA PASURUAN,2021-03-01,JAGUNG PIPIL KERING,4562,RP/KG,1
KOTA PASURUAN,2021-04-01,JAGUNG PIPIL KERING,4831,RP/KG,0
KOTA PASURUAN,2021-04-01,JAGUNG PIPIL KERING,4831,RP/KG,1
KOTA PASURUAN,2021-05-01,JAGUNG PIPIL KERING,4831,RP/KG,1
KOTA PASURUAN,2021-05-01,JAGUNG PIPIL KERING,4831,RP/KG,0
KOTA PASURUAN,2021-06-01,JAGUNG PIPIL KERING,5092,RP/KG,0
KOTA PASURUAN,2021-06-01,JAGUNG PIPIL KERING,5138,RP/KG,1
KOTA PASURUAN,2021-07-01,JAGUNG PIPIL KERING,5183,RP/KG,0
KOTA PASURUAN,2021-07-01,JAGUNG PIPIL KERING,5216,RP/KG,1
KOTA PASURUAN,2021-08-01,JAGUNG PIPIL KERING,5250,RP/KG,0
KOTA PASURUAN,2021-08-01,JAGUNG PIPIL KERING,5301,RP/KG,1
KOTA PASURUAN,2021-09-01,JAGUNG PIPIL KERING,5352,RP/KG,0
KOTA PASURUAN,2021-09-01,JAGUNG PIPIL KERING,5240,RP/KG,1
KOTA PASURUAN,2021-10-01,JAGUNG PIPIL KERING,5129,RP/KG,0
KOTA PASURUAN,2021-10-01,JAGUNG PIPIL KERING,5293,RP/KG,1
KOTA PASURUAN,2021-11-01,JAGUNG PIPIL KERING,5457,RP/KG,0
KOTA PASURUAN,2021-11-01,JAGUNG PIPIL KERING,5158,RP/KG,1
KOTA PASURUAN,2021-12-01,JAGUNG PIPIL KERING,4860,RP/KG,0
KOTA PASURUAN,2021-12-01,JAGUNG PIPIL KERING,4907,RP/KG,1
KOTA PASURUAN,2022-01-01,JAGUNG PIPIL KERING,4953,RP/KG,1
KOTA PASURUAN,2022-01-01,JAGUNG PIPIL KERING,5000,RP/KG,0
KOTA PASURUAN,2022-02-01,JAGUNG PIPIL KERING,5000,RP/KG,0
KOTA PASURUAN,2022-02-01,JAGUNG PIPIL KERING,4882,RP/KG,1
KOTA PASURUAN,2022-03-01,JAGUNG PIPIL KERING,4763,RP/KG,0
KOTA PASURUAN,2022-03-01,JAGUNG PIPIL KERING,4766,RP/KG,1
KOTA PASURUAN,2022-04-01,JAGUNG PIPIL KERING,4769,RP/KG,0
KOTA PASURUAN,2022-04-01,JAGUNG PIPIL KERING,4834,RP/KG,1
KOTA PASURUAN,2022-05-01,JAGUNG PIPIL KERING,4900,RP/KG,0
KOTA PASURUAN,2022-05-01,JAGUNG PIPIL KERING,4900,RP/KG,1
KOTA PASURUAN,2022-06-01,JAGUNG PIPIL KERING,4900,RP/KG,0
KOTA PASURUAN,2022-06-01,JAGUNG PIPIL KERING,4775,RP/KG,1
KOTA PASURUAN,2022-07-01,JAGUNG PIPIL KERING,4650,RP/KG,0
KOTA PASURUAN,2022-07-01,JAGUNG PIPIL KERING,4622,RP/KG,1
KOTA PASURUAN,2022-08-01,JAGUNG PIPIL KERING,4595,RP/KG,0
KOTA PASURUAN,2022-08-01,JAGUNG PIPIL KERING,4495,RP/KG,1
KOTA PASURUAN,2022-09-01,JAGUNG PIPIL KERING,4395,RP/KG,1
KOTA PASURUAN,2022-09-01,JAGUNG PIPIL KERING,4295,RP/KG,0
KOTA PASURUAN,2022-10-01,JAGUNG PIPIL KERING,4348,RP/KG,1
KOTA PASURUAN,2022-10-01,JAGUNG PIPIL KERING,4400,RP/KG,0
KOTA PASURUAN,2022-11-01,JAGUNG PIPIL KERING,3900,RP/KG,0
KOTA PASURUAN,2022-11-01,JAGUNG PIPIL KERING,3938,RP/KG,1
KOTA PASURUAN,2022-12-01,JAGUNG PIPIL KERING,3977,RP/KG,1
KOTA PASURUAN,2022-12-01,JAGUNG PIPIL KERING,4016,RP/KG,1
KOTA PASURUAN,2023-01-01,JAGUNG PIPIL KERING,4054,RP/KG,0
KOTA PASURUAN,2023-01-01,JAGUNG PIPIL KERING,4148,RP/KG,1
KOTA PASURUAN,2023-02-01,JAGUNG PIPIL KERING,4242,RP/KG,0
KOTA PASURUAN,2023-02-01,JAGUNG PIPIL KERING,4305,RP/KG,1
KOTA PASURUAN,2023-03-01,JAGUNG PIPIL KERING,4368,RP/KG,1
KOTA PASURUAN,2023-03-01,JAGUNG PIPIL KERING,4431,RP/KG,0
KOTA PASURUAN,2023-04-01,JAGUNG PIPIL KERING,4894,RP/KG,0
KOTA PASURUAN,2023-04-01,JAGUNG PIPIL KERING,4947,RP/KG,1
KOTA PASURUAN,2023-05-01,JAGUNG PIPIL KERING,5000,RP/KG,0
KOTA PASURUAN,2023-05-01,JAGUNG PIPIL KERING,5000,RP/KG,1
KOTA PASURUAN,2023-06-01,JAGUNG PIPIL KERING,5000,RP/KG,0
KOTA PASURUAN,2023-06-01,JAGUNG PIPIL KERING,5000,RP/KG,1
KOTA PASURUAN,2023-07-01,JAGUNG PIPIL KERING,5000,RP/KG,1
KOTA PASURUAN,2023-07-01,JAGUNG PIPIL KERING,5000,RP/KG,0
KOTA PASURUAN,2023-08-01,JAGUNG PIPIL KERING,5056,RP/KG,0
KOTA PASURUAN,2023-08-01,JAGUNG PIPIL KERING,5278,RP/KG,1
KOTA PASURUAN,2023-09-01,JAGUNG PIPIL KERING,5500,RP/KG,0
KOTA PASURUAN,2023-09-01,JAGUNG PIPIL KERING,5526,RP/KG,1
KOTA PASURUAN,2023-10-01,JAGUNG PIPIL KERING,5551,RP/KG,0
KOTA PASURUAN,2023-10-01,JAGUNG PIPIL KERING,5776,RP/KG,1
KOTA PASURUAN,2023-11-01,JAGUNG PIPIL KERING,6000,RP/KG,0
KOTA PASURUAN,2023-11-01,JAGUNG PIPIL KERING,6000,RP/KG,1
KOTA PASURUAN,2023-12-01,JAGUNG PIPIL KERING,6000,RP/KG,0
KOTA PASURUAN,2023-12-01,JAGUNG PIPIL KERING,6000,RP/KG,1
KOTA PASURUAN,2024-01-01,JAGUNG PIPIL KERING,6000,RP/KG,0
KOTA PASURUAN,2024-01-01,JAGUNG PIPIL KERING,6275,RP/KG,1
KOTA PASURUAN,2024-02-01,JAGUNG PIPIL KERING,6550,RP/KG,0
KOTA PASURUAN,2024-02-01,JAGUNG PIPIL KERING,6700,RP/KG,1
KOTA PASURUAN,2024-03-01,JAGUNG PIPIL KERING,6850,RP/KG,1
KOTA PASURUAN,2024-03-01,JAGUNG PIPIL KERING,7000,RP/KG,0
KOTA PASURUAN,2024-04-01,JAGUNG PIPIL KERING,4943,RP/KG,0
KOTA PASURUAN,2024-04-01,JAGUNG PIPIL KERING,4872,RP/KG,1
KOTA PASURUAN,2024-05-01,JAGUNG PIPIL KERING,4800,RP/KG,0
KOTA PASURUAN,2024-05-01,JAGUNG PIPIL KERING,4665,RP/KG,1
KOTA PASURUAN,2024-06-01,JAGUNG PIPIL KERING,4530,RP/KG,0
KOTA PASURUAN,2024-06-01,JAGUNG PIPIL KERING,4515,RP/KG,1
KOTA PASURUAN,2024-07-01,JAGUNG PIPIL KERING,4500,RP/KG,0
KOTA PASURUAN,2024-07-01,JAGUNG PIPIL KERING,4500,RP/KG,1
KOTA PASURUAN,2024-08-01,JAGUNG PIPIL KERING,4500,RP/KG,0
KOTA PASURUAN,2024-08-01,JAGUNG PIPIL KERING,4550,RP/KG,1
KOTA PASURUAN,2024-09-01,JAGUNG PIPIL KERING,4600,RP/KG,0
KOTA PASURUAN,2024-09-01,JAGUNG PIPIL KERING,4550,RP/KG,1
KOTA PASURUAN,2024-10-01,JAGUNG PIPIL KERING,4500,RP/KG,0
KOTA PASURUAN,2024-10-01,JAGUNG PIPIL KERING,4500,RP/KG,1
KOTA PASURUAN,2024-11-01,JAGUNG PIPIL KERING,4500,RP/KG,1
KOTA PASURUAN,2024-11-01,JAGUNG PIPIL KERING,4500,RP/KG,0
KOTA PASURUAN,2024-12-01,JAGUNG PIPIL KERING,4500,RP/KG,0
KOTA PASURUAN,2024-12-01,JAGUNG PIPIL KERING,4650,RP/KG,1
KOTA PASURUAN,2025-01-01,JAGUNG PIPIL KERING,4800,RP/KG,0
KOTA PASURUAN,2025-01-01,JAGUNG PIPIL KERING,4875,RP/KG,1
KOTA PASURUAN,2025-02-01,JAGUNG PIPIL KERING,4950,RP/KG,0
KOTA PASURUAN,2025-02-01,JAGUNG PIPIL KERING,5033,RP/KG,1
KOTA PASURUAN,2025-03-01,JAGUNG PIPIL KERING,5117,RP/KG,1
KOTA PASURUAN,2025-03-01,JAGUNG PIPIL KERING,5200,RP/KG,0
KOTA PASURUAN,2025-04-01,JAGUNG PIPIL KERING,4706,RP/KG,0
KOTA PASURUAN,2025-04-01,JAGUNG PIPIL KERING,4853,RP/KG,1
KOTA PASURUAN,2025-05-01,JAGUNG PIPIL KERING,5000,RP/KG,0
KOTA PASURUAN,2025-05-01,JAGUNG PIPIL KERING,4986,RP/KG,1
KOTA PASURUAN,2025-06-01,JAGUNG PIPIL KERING,4971,RP/KG,0
KOTA PASURUAN,2025-06-01,JAGUNG PIPIL KERING,4986,RP/KG,1
KOTA PASURUAN,2025-07-01,JAGUNG PIPIL KERING,5000,RP/KG,0
KOTA PASURUAN,2025-07-01,JAGUNG PIPIL KERING,5000,RP/KG,1
KOTA PASURUAN,2020-01-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-01-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-02-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-02-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-03-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-03-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-04-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-04-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-05-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-05-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-06-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-06-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-07-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-07-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-08-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-08-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-09-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-09-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-10-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-10-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-11-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-11-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-12-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2020-12-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2021-01-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2021-01-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2021-02-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2021-02-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2021-03-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2021-03-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2021-04-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2021-04-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2021-05-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2021-05-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2021-06-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2021-06-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2021-07-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2021-07-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2021-08-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2021-08-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2021-09-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2021-09-01,KEDELAI,8563,RP/KG,1
KOTA PASURUAN,2021-10-01,KEDELAI,8563,RP/KG,0
KOTA PASURUAN,2021-10-01,KEDELAI,8601,RP/KG,1
KOTA PASURUAN,2021-11-01,KEDELAI,8639,RP/KG,1
KOTA PASURUAN,2021-11-01,KEDELAI,8677,RP/KG,1
KOTA PASURUAN,2021-12-01,KEDELAI,8715,RP/KG,1
KOTA PASURUAN,2021-12-01,KEDELAI,8753,RP/KG,1
KOTA PASURUAN,2022-01-01,KEDELAI,8791,RP/KG,1
KOTA PASURUAN,2022-01-01,KEDELAI,8830,RP/KG,1
KOTA PASURUAN,2022-02-01,KEDELAI,8868,RP/KG,1
KOTA PASURUAN,2022-02-01,KEDELAI,8906,RP/KG,1
KOTA PASURUAN,2022-03-01,KEDELAI,8944,RP/KG,1
KOTA PASURUAN,2022-03-01,KEDELAI,8982,RP/KG,1
KOTA PASURUAN,2022-04-01,KEDELAI,9020,RP/KG,1
KOTA PASURUAN,2022-04-01,KEDELAI,9058,RP/KG,1
KOTA PASURUAN,2022-05-01,KEDELAI,9096,RP/KG,1
KOTA PASURUAN,2022-05-01,KEDELAI,9134,RP/KG,1
KOTA PASURUAN,2022-06-01,KEDELAI,9172,RP/KG,1
KOTA PASURUAN,2022-06-01,KEDELAI,9210,RP/KG,1
KOTA PASURUAN,2022-07-01,KEDELAI,9248,RP/KG,1
KOTA PASURUAN,2022-07-01,KEDELAI,9286,RP/KG,1
KOTA PASURUAN,2022-08-01,KEDELAI,9325,RP/KG,1
KOTA PASURUAN,2022-08-01,KEDELAI,9363,RP/KG,1
KOTA PASURUAN,2022-09-01,KEDELAI,9401,RP/KG,1
KOTA PASURUAN,2022-09-01,KEDELAI,9439,RP/KG,1
KOTA PASURUAN,2022-10-01,KEDELAI,9477,RP/KG,1
KOTA PASURUAN,2022-10-01,KEDELAI,9515,RP/KG,1
KOTA PASURUAN,2022-11-01,KEDELAI,9553,RP/KG,1
KOTA PASURUAN,2022-11-01,KEDELAI,9591,RP/KG,1
KOTA PASURUAN,2022-12-01,KEDELAI,9629,RP/KG,1
KOTA PASURUAN,2022-12-01,KEDELAI,9667,RP/KG,1
KOTA PASURUAN,2023-01-01,KEDELAI,9705,RP/KG,1
KOTA PASURUAN,2023-01-01,KEDELAI,9743,RP/KG,1
KOTA PASURUAN,2023-02-01,KEDELAI,9782,RP/KG,1
KOTA PASURUAN,2023-02-01,KEDELAI,9820,RP/KG,1
KOTA PASURUAN,2023-03-01,KEDELAI,9858,RP/KG,1
KOTA PASURUAN,2023-03-01,KEDELAI,9896,RP/KG,1
KOTA PASURUAN,2023-04-01,KEDELAI,9934,RP/KG,1
KOTA PASURUAN,2023-04-01,KEDELAI,9972,RP/KG,1
KOTA PASURUAN,2023-05-01,KEDELAI,10010,RP/KG,1
KOTA PASURUAN,2023-05-01,KEDELAI,10048,RP/KG,1
KOTA PASURUAN,2023-06-01,KEDELAI,10086,RP/KG,1
KOTA PASURUAN,2023-06-01,KEDELAI,10124,RP/KG,1
KOTA PASURUAN,2023-07-01,KEDELAI,10162,RP/KG,1
KOTA PASURUAN,2023-07-01,KEDELAI,10200,RP/KG,1
KOTA PASURUAN,2023-08-01,KEDELAI,10238,RP/KG,1
KOTA PASURUAN,2023-08-01,KEDELAI,10277,RP/KG,1
KOTA PASURUAN,2023-09-01,KEDELAI,10315,RP/KG,1
KOTA PASURUAN,2023-09-01,KEDELAI,10353,RP/KG,1
KOTA PASURUAN,2023-10-01,KEDELAI,10391,RP/KG,1
KOTA PASURUAN,2023-10-01,KEDELAI,10429,RP/KG,1
KOTA PASURUAN,2023-11-01,KEDELAI,10467,RP/KG,1
KOTA PASURUAN,2023-11-01,KEDELAI,10505,RP/KG,1
KOTA PASURUAN,2023-12-01,KEDELAI,10543,RP/KG,1
KOTA PASURUAN,2023-12-01,KEDELAI,10581,RP/KG,1
KOTA PASURUAN,2024-01-01,KEDELAI,10619,RP/KG,1
KOTA PASURUAN,2024-01-01,KEDELAI,10657,RP/KG,1
KOTA PASURUAN,2024-02-01,KEDELAI,10695,RP/KG,1
KOTA PASURUAN,2024-02-01,KEDELAI,10733,RP/KG,1
KOTA PASURUAN,2024-03-01,KEDELAI,10772,RP/KG,1
KOTA PASURUAN,2024-03-01,KEDELAI,10810,RP/KG,1
KOTA PASURUAN,2024-04-01,KEDELAI,10848,RP/KG,1
KOTA PASURUAN,2024-04-01,KEDELAI,10886,RP/KG,1
KOTA PASURUAN,2024-05-01,KEDELAI,10924,RP/KG,1
KOTA PASURUAN,2024-05-01,KEDELAI,10962,RP/KG,1
KOTA PASURUAN,2024-06-01,KEDELAI,11000,RP/KG,0
KOTA PASURUAN,2024-06-01,KEDELAI,11000,RP/KG,1
KOTA PASURUAN,2024-07-01,KEDELAI,11000,RP/KG,0
KOTA PASURUAN,2024-07-01,KEDELAI,11000,RP/KG,1
KOTA PASURUAN,2024-08-01,KEDELAI,11000,RP/KG,0
KOTA PASURUAN,2024-08-01,KEDELAI,10900,RP/KG,1
KOTA PASURUAN,2024-09-01,KEDELAI,10800,RP/KG,1
KOTA PASURUAN,2024-09-01,KEDELAI,10700,RP/KG,1
KOTA PASURUAN,2024-10-01,KEDELAI,10600,RP/KG,1
KOTA PASURUAN,2024-10-01,KEDELAI,10500,RP/KG,1
KOTA PASURUAN,2024-11-01,KEDELAI,10400,RP/KG,1
KOTA PASURUAN,2024-11-01,KEDELAI,10300,RP/KG,1
KOTA PASURUAN,2024-12-01,KEDELAI,10200,RP/KG,1
KOTA PASURUAN,2024-12-01,KEDELAI,10100,RP/KG,1
KOTA PASURUAN,2025-01-01,KEDELAI,10000,RP/KG,0
KOTA PASURUAN,2025-01-01,KEDELAI,10000,RP/KG,1
KOTA PASURUAN,2025-02-01,KEDELAI,10000,RP/KG,0
KOTA PASURUAN,2025-02-01,KEDELAI,10000,RP/KG,1
KOTA PASURUAN,2025-03-01,KEDELAI,10000,RP/KG,1
KOTA PASURUAN,2025-03-01,KEDELAI,10000,RP/KG,0
KOTA PASURUAN,2025-04-01,KEDELAI,10000,RP/KG,1
KOTA PASURUAN,2025-04-01,KEDELAI,10000,RP/KG,1
KOTA PASURUAN,2025-05-01,KEDELAI,10000,RP/KG,0
KOTA PASURUAN,2025-05-01,KEDELAI,10000,RP/KG,1
KOTA PASURUAN,2025-06-01,KEDELAI,10000,RP/KG,1
KOTA PASURUAN,2025-06-01,KEDELAI,10000,RP/KG,1
KOTA PASURUAN,2025-07-01,KEDELAI,10000,RP/KG,1
KOTA PASURUAN,2025-07-01,KEDELAI,10000,RP/KG,1
KOTA PROBOLINGGO,2020-01-01,BERAS MEDIUM,8885,RP/KG,0
KOTA PROBOLINGGO,2020-01-01,BERAS MEDIUM,8800,RP/KG,0
KOTA PROBOLINGGO,2020-02-01,BERAS MEDIUM,9165,RP/KG,0
KOTA PROBOLINGGO,2020-02-01,BERAS MEDIUM,9254,RP/KG,1
KOTA PROBOLINGGO,2020-03-01,BERAS MEDIUM,9343,RP/KG,0
KOTA PROBOLINGGO,2020-03-01,BERAS MEDIUM,8317,RP/KG,0
KOTA PROBOLINGGO,2020-04-01,BERAS MEDIUM,8929,RP/KG,0
KOTA PROBOLINGGO,2020-04-01,BERAS MEDIUM,8625,RP/KG,0
KOTA PROBOLINGGO,2020-05-01,BERAS MEDIUM,9133,RP/KG,0
KOTA PROBOLINGGO,2020-05-01,BERAS MEDIUM,8270,RP/KG,0
KOTA PROBOLINGGO,2020-06-01,BERAS MEDIUM,8869,RP/KG,0
KOTA PROBOLINGGO,2020-06-01,BERAS MEDIUM,8406,RP/KG,0
KOTA PROBOLINGGO,2020-07-01,BERAS MEDIUM,9057,RP/KG,0
KOTA PROBOLINGGO,2020-07-01,BERAS MEDIUM,8531,RP/KG,0
KOTA PROBOLINGGO,2020-08-01,BERAS MEDIUM,8000,RP/KG,0
KOTA PROBOLINGGO,2020-08-01,BERAS MEDIUM,9067,RP/KG,0
KOTA PROBOLINGGO,2020-09-01,BERAS MEDIUM,9197,RP/KG,0
KOTA PROBOLINGGO,2020-09-01,BERAS MEDIUM,9113,RP/KG,1
KOTA PROBOLINGGO,2020-10-01,BERAS MEDIUM,9029,RP/KG,0
KOTA PROBOLINGGO,2020-10-01,BERAS MEDIUM,9186,RP/KG,1
KOTA PROBOLINGGO,2020-11-01,BERAS MEDIUM,9343,RP/KG,0
KOTA PROBOLINGGO,2020-11-01,BERAS MEDIUM,9318,RP/KG,1
KOTA PROBOLINGGO,2020-12-01,BERAS MEDIUM,9293,RP/KG,1
KOTA PROBOLINGGO,2020-12-01,BERAS MEDIUM,9268,RP/KG,0
KOTA PROBOLINGGO,2021-01-01,BERAS MEDIUM,9163,RP/KG,0
KOTA PROBOLINGGO,2021-01-01,BERAS MEDIUM,9064,RP/KG,1
KOTA PROBOLINGGO,2021-02-01,BERAS MEDIUM,8965,RP/KG,0
KOTA PROBOLINGGO,2021-02-01,BERAS MEDIUM,8978,RP/KG,1
KOTA PROBOLINGGO,2021-03-01,BERAS MEDIUM,8991,RP/KG,0
KOTA PROBOLINGGO,2021-03-01,BERAS MEDIUM,8966,RP/KG,1
KOTA PROBOLINGGO,2021-04-01,BERAS MEDIUM,8940,RP/KG,0
KOTA PROBOLINGGO,2021-04-01,BERAS MEDIUM,8940,RP/KG,1
KOTA PROBOLINGGO,2021-05-01,BERAS MEDIUM,8940,RP/KG,1
KOTA PROBOLINGGO,2021-05-01,BERAS MEDIUM,8940,RP/KG,0
KOTA PROBOLINGGO,2021-06-01,BERAS MEDIUM,8932,RP/KG,0
KOTA PROBOLINGGO,2021-06-01,BERAS MEDIUM,8901,RP/KG,1
KOTA PROBOLINGGO,2021-07-01,BERAS MEDIUM,8870,RP/KG,0
KOTA PROBOLINGGO,2021-07-01,BERAS MEDIUM,8779,RP/KG,1
KOTA PROBOLINGGO,2021-08-01,BERAS MEDIUM,8688,RP/KG,0
KOTA PROBOLINGGO,2021-08-01,BERAS MEDIUM,8808,RP/KG,1
KOTA PROBOLINGGO,2021-09-01,BERAS MEDIUM,8929,RP/KG,0
KOTA PROBOLINGGO,2021-09-01,BERAS MEDIUM,8927,RP/KG,1
KOTA PROBOLINGGO,2021-10-01,BERAS MEDIUM,8925,RP/KG,0
KOTA PROBOLINGGO,2021-10-01,BERAS MEDIUM,8822,RP/KG,1
KOTA PROBOLINGGO,2021-11-01,BERAS MEDIUM,8718,RP/KG,0
KOTA PROBOLINGGO,2021-11-01,BERAS MEDIUM,8820,RP/KG,1
